CONTROL,SMSA,AGE1,BEDRMS,BUILT,STATUS,TYPE,VALUE,VACANCY,TENURE,NUNITS,PER,ZINC2,ROOMS,ZADEQ,ZSMHC,METRO,WEIGHT,STRUCTURETYPE,OWNRENT,UTILITY,OTHERCOST,COST06,COST12,COST08,COSTMED,TOTSAL,ASSISTED,IPOV,LMED,L50,L80,FMR,GLMED,GL50,GL80,APLMED,ABL50,ABL80,ABLMED,BURDEN,INCRELAMIPCT,INCRELAMICAT,INCRELPOVPCT,INCRELPOVCAT,INCRELFMRPCT,INCRELFMRCAT,COST06RELAMIPCT,COST06RELAMICAT,COST06RELPOVPCT,COST06RELPOVCAT,COST06RELFMRPCT,COST06RELFMRCAT,COST08RELAMIPCT,COST08RELAMICAT,COST08RELPOVPCT,COST08RELPOVCAT,COST08RELFMRPCT,COST08RELFMRCAT,COST12RELAMIPCT,COST12RELAMICAT,COST12RELPOVPCT,COST12RELPOVCAT,COST12RELFMRPCT,COST12RELFMRCAT,COSTMedRELAMIPCT,COSTMedRELAMICAT,COSTMedRELPOVPCT,COSTMedRELPOVCAT,COSTMedRELFMRPCT,COSTMedRELFMRCAT,FMTZADEQ,FMTMETRO,FMTBUILT,FMTSTRUCTURETYPE,FMTBEDRMS,FMTOWNRENT,FMTCOST06RELPOVCAT,FMTCOST08RELPOVCAT,FMTCOST12RELPOVCAT,FMTCOSTMEDRELPOVCAT,FMTINCRELPOVCAT,FMTCOST06RELFMRCAT,FMTCOST08RELFMRCAT,FMTCOST12RELFMRCAT,FMTCOSTMEDRELFMRCAT,FMTINCRELFMRCAT,FMTCOST06RELAMICAT,FMTCOST08RELAMICAT,FMTCOST12RELAMICAT,FMTCOSTMEDRELAMICAT,FMTINCRELAMICAT,FMTASSISTED,FMTBURDEN,FMTSTATUS
'000000032653','7600',50,3,1975,'1',2,100000,-6,'1',1,3,111000,6,'1',1335,'7',619.47693796,6,'1',262,66.666666667,993.2621393,1379.4180039,1114.0547832,971.75743038,95000,-9,16781,84300,37935,57600,1395,94736.34,42631.353,64730.88,85262.706,49262.8968,74800.128,98525.7936,0.1443243243,130.18587517,7,661.46236815,4,198.92473118,3,40.324958694,2,236.75874842,4,71.201587047,2,45.228959543,2,265.55146491,4,79.860557932,2,56.002309791,3,328.80472055,4,98.883011032,2,39.451899645,2,231.6327824,4,69.660030852,2,'1 Adequate','-5','1960-1979','6 Mobile Home','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','3 GT FMR','2 30 - 50% AMI','2 30 - 50% AMI','3 50 - 60% AMI','2 30 - 50% AMI','7 120% AMI +','.','1 Less than 30%','-5'
'000000032654','7600',33,5,1970,'1',2,-6,-6,'2',1,5,22300,8,'1',1219,'7',619.47693796,6,'2',454,0,1219,1219,1219,1219,15000,0,25211,84300,45522,69120,1959.6,94736.34,51157.6236,77677.056,102315.2472,60631.2576,92061.696,121262.5152,0.6559641256,21.795383005,1,88.453452858,1,28.449683609,1,40.210282559,2,193.40763952,3,62.20657277,2,40.210282559,2,193.40763952,3,62.20657277,2,40.210282559,2,193.40763952,3,62.20657277,2,40.210282559,2,193.40763952,3,62.20657277,2,'1 Adequate','-5','1960-1979','6 Mobile Home','4 4BR+','2 Renter','3 150-200% Poverty','3 150-200% Poverty','3 150-200% Poverty','3 150-200% Poverty','1 LTE Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','1 LTE 50% FMR','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','1 LTE 30% AMI','0 Not Assisted','3 Greater than 50%','-5'
'000000032655','7600',47,3,1995,'1',2,160000,-6,'1',1,2,127335,6,'1',1367,'7',619.47693796,6,'1',246.66666667,50,1360.0194229,1977.8688062,1553.2876531,1325.6118886,110300,-9,14366,84300,33720,51200,1395,94736.34,37894.536,57538.56,75789.072,49262.8968,74800.128,98525.7936,0.1288255389,168.0123488,7,886.36363636,4,228.19892473,3,55.214756388,3,378.67727214,4,97.492431748,2,63.061157746,4,432.48994934,4,111.34678517,3,80.298518143,5,550.70828518,4,141.78271012,3,53.817861909,3,369.09700365,4,95.025941836,2,'1 Adequate','-5','1990-1999','6 Mobile Home','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','3 GT FMR','3 50 - 60% AMI','4 60 - 80% AMI','5 80 - 100% AMI','3 50 - 60% AMI','7 120% AMI +','.','1 Less than 30%','-5'
'000000032656','7600',60,4,1990,'1',2,25000,-6,'1',1,5,49600,7,'1',361,'7',619.47693796,6,'1',197.66666667,30,393.81553483,490.35450097,424.01369579,388.4393576,45100,-9,27074,84300,45522,69120,1704,94736.34,51157.6236,77677.056,102315.2472,54947.0772,83430.912,109894.1544,0.0873387097,48.477623187,2,183.20159563,3,72.769953052,2,14.334357891,1,58.183576099,1,23.111240307,1,15.433530495,1,62.645149707,1,24.883432851,1,17.84824693,1,72.446554033,1,28.776672592,1,14.138672242,1,57.389282351,1,22.795736948,1,'1 Adequate','-5','1990-1999','6 Mobile Home','4 4BR+','1 Owner','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','3 150-200% Poverty','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','2 50.1 - 100% FMR','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','2 30 - 50% AMI','.','1 Less than 30%','-5'
'000000032662','7600',60,3,1985,'1',1,283000,-6,'1',1,2,25650,6,'1',627,'7',747.89383107,1,'1',268.83333333,50,2199.6385209,3292.4596177,2541.481703,2138.7801946,25650,-9,14366,84300,33720,51200,1395,94736.34,37894.536,57538.56,75789.072,49262.8968,74800.128,98525.7936,0.2933333333,33.843929373,2,178.54656829,3,45.967741935,1,89.302037183,5,612.45677875,4,157.68018071,3,103.18035958,6,707.63795155,4,182.18506832,3,133.66894079,7,916.73663308,4,236.01861059,3,86.831280074,5,595.51167887,4,153.31757668,3,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 150-200% Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','1 LTE 50% FMR','5 80 - 100% AMI','6 100 - 120% AMI','7 120% AMI +','5 80 - 100% AMI','2 30 - 50% AMI','.','1 Less than 30%','-5'
'000000032664','7600',32,3,2000,'1',1,-6,-6,'2',1,4,52000,5,'1',1642,'7',711.54521064,1,'2',296.5,25,1642,1642,1642,1642,51480,0,22490,84300,42150,64000,1395,94736.34,47368.17,71923.2,94736.34,49262.8968,74800.128,98525.7936,0.3789230769,54.889179802,3,231.21387283,4,93.189964158,2,66.662746475,4,292.04090707,4,117.70609319,3,66.662746475,4,292.04090707,4,117.70609319,3,66.662746475,4,292.04090707,4,117.70609319,3,66.662746475,4,292.04090707,4,117.70609319,3,'1 Adequate','-5','2000-2009','1 Single Family','3 3BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','4 60 - 80% AMI','3 50 - 60% AMI','0 Not Assisted','2 30% to 50%','-5'
'000000032665','7600',66,3,1995,'1',1,300000,-6,'1',1,2,38000,7,'1',1071,'7',747.89383107,1,'1',243.16666667,80.083333333,2317.0364179,3475.5040117,2679.4143495,2252.5222911,0,-9,12968,84300,33720,51200,1395,94736.34,37894.536,57538.56,75789.072,49262.8968,74800.128,98525.7936,0.3382105263,50.139154626,3,293.02899445,4,68.100358423,2,94.068216383,5,714.69352804,4,166.09580057,3,108.78021893,6,826.46957109,4,192.07271322,3,141.10026967,7,1072.0246797,4,249.14007252,3,91.449039235,5,694.79404415,4,161.47113198,3,'1 Adequate','-5','1990-1999','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','5 80 - 100% AMI','6 100 - 120% AMI','7 120% AMI +','5 80 - 100% AMI','3 50 - 60% AMI','.','2 30% to 50%','-5'
'000000032671','7600',35,4,1980,'1',1,280000,-6,'1',1,3,90000,9,'1',2690,'7',747.89383107,1,'1',286.5,98.333333333,2245.7006567,3326.9370776,2583.9200595,2185.4874717,90000,-9,17268,84300,37935,57600,1704,94736.34,42631.353,64730.88,85262.706,54947.0772,83430.912,109894.1544,0.3586666667,105.556115,6,521.1952745,4,132.04225352,3,81.740495442,5,520.19936454,4,131.78994464,3,94.051228607,5,598.54529986,4,151.63850114,3,121.09605268,7,770.65950373,4,195.24278624,3,79.548816174,5,506.25144122,4,128.25630703,3,'1 Adequate','-5','1980-1989','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','5 80 - 100% AMI','7 120% AMI +','5 80 - 100% AMI','6 100 - 120% AMI','.','2 30% to 50%','-5'
'000000032672','7600',63,4,1970,'1',1,280000,-6,'1',1,2,86600,7,'1',608,'7',747.89383107,1,'1',282.08333333,65,2207.9506567,3289.1870776,2546.1700595,2147.7374717,34000,-9,14366,84300,33720,51200,1704,94736.34,37894.536,57538.56,75789.072,54947.0772,83430.912,109894.1544,0.0842494226,114.26449449,6,602.81219546,4,127.05399061,3,80.366446014,5,614.77116991,4,129.57456906,3,92.677179179,5,708.94335501,4,149.42312556,3,119.72200325,6,915.82544274,4,193.02741066,3,78.174766746,5,598.00570005,4,126.04093144,3,'1 Adequate','-5','1960-1979','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','5 80 - 100% AMI','6 100 - 120% AMI','5 80 - 100% AMI','6 100 - 120% AMI','.','1 Less than 30%','-5'
'000000032673','7600',51,3,1980,'1',1,-6,-6,'2',1,1,47000,7,'1',1073,'7',711.54521064,1,'2',86,0,1073,1073,1073,1073,47000,0,11161,84300,29505,44800,1395,94736.34,33157.719,50346.24,66315.438,49262.8968,74800.128,98525.7936,0.2739574468,70.873391502,4,421.1092196,4,84.229390681,2,43.562196692,2,384.55335543,4,76.917562724,2,43.562196692,2,384.55335543,4,76.917562724,2,43.562196692,2,384.55335543,4,76.917562724,2,43.562196692,2,384.55335543,4,76.917562724,2,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','2 Renter','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','2 30 - 50% AMI','4 60 - 80% AMI','0 Not Assisted','1 Less than 30%','-5'
'000000032674','7600',59,3,1995,'1',1,240000,-6,'1',1,1,22200,7,'1',542,'7',747.89383107,1,'1',202.66666667,42.833333333,1840.5291343,2767.3032094,2130.4314796,1788.9178329,19000,-9,11161,84300,29505,44800,1395,94736.34,33157.719,50346.24,66315.438,49262.8968,74800.128,98525.7936,0.292972973,33.476367901,2,198.90690798,3,39.784946237,1,74.722732681,4,659.62875525,4,131.93757235,3,86.492334717,5,763.52709599,4,152.71910248,3,112.34837531,6,991.77608077,4,198.37298992,3,72.627390962,4,641.13173834,4,128.23783749,3,'1 Adequate','-5','1990-1999','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 150-200% Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','1 LTE 50% FMR','4 60 - 80% AMI','5 80 - 100% AMI','6 100 - 120% AMI','4 60 - 80% AMI','2 30 - 50% AMI','.','1 Less than 30%','-5'
'000000032679','7600',29,3,1950,'1',1,193000,-6,'1',1,2,74000,5,'1',1558,'7',747.89383107,1,'1',226.16666667,50,1558.8359289,2304.1167475,1791.9657315,1517.3318406,74000,-9,14366,84300,33720,51200,1395,94736.34,37894.536,57538.56,75789.072,49262.8968,74800.128,98525.7936,0.2526486486,97.639406378,5,515.10510929,4,132.61648746,3,63.286409453,4,434.03478459,4,111.74451103,3,72.75113109,4,498.94632646,4,128.45632484,3,93.54369707,5,641.54719408,4,165.16965932,3,61.601405488,4,422.47858573,4,108.76930757,3,'1 Adequate','-5','1940-1959','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','4 60 - 80% AMI','4 60 - 80% AMI','5 80 - 100% AMI','4 60 - 80% AMI','5 80 - 100% AMI','.','1 Less than 30%','-5'
'000000032680','7600',71,3,1995,'1',1,261000,-6,'1',1,2,35136,6,'1',747,'7',747.89383107,1,'1',160.16666667,79.166666667,1973.9275169,2981.7943235,2289.1963174,1917.8002266,0,-9,12968,84300,33720,51200,1395,94736.34,37894.536,57538.56,75789.072,49262.8968,74800.128,98525.7936,0.2551229508,46.360245709,2,270.94386181,4,62.967741935,2,80.138507686,5,608.86104778,4,141.50018042,3,92.937949901,5,706.10620524,4,164.10009444,3,121.05639405,7,919.73914976,4,213.74869703,3,77.859823567,5,591.5484968,4,137.47671875,3,'1 Adequate','-5','1990-1999','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','2 50.1 - 100% FMR','5 80 - 100% AMI','5 80 - 100% AMI','7 120% AMI +','5 80 - 100% AMI','2 30 - 50% AMI','.','1 Less than 30%','-5'
'000000032681','7600',92,2,1975,'1',2,10000,-6,'1',1,1,16800,5,'1',414,'7',619.47693796,6,'1',176,41.666666667,284.12621393,322.74180039,296.20547832,281.97574304,0,-9,10289,84300,29505,44800,987,94736.34,33157.719,50346.24,66315.438,42631.353,64730.88,85262.706,0.2957142857,25.333467601,1,163.28117407,3,42.553191489,1,13.329448584,1,110.45824237,2,28.786850449,1,13.896133126,1,115.15423396,2,30.010686759,1,15.141053599,1,125.47061926,2,32.699270556,1,13.22856176,1,109.6222152,2,28.568970926,1,'1 Adequate','-5','1960-1979','6 Mobile Home','2 2BR','1 Owner','2 100-150% Poverty','2 100-150% Poverty','2 100-150% Poverty','2 100-150% Poverty','3 150-200% Poverty','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','.','1 Less than 30%','-5'
'000000032682','7600',52,3,1980,'1',1,220000,-6,'1',1,4,68000,5,'1',1300,'7',747.89383107,1,'1',221.5,41.666666667,1725.2767065,2574.8196086,1991.0205229,1677.9663468,68000,-9,22490,84300,42150,64000,1395,94736.34,47368.17,71923.2,94736.34,49262.8968,74800.128,98525.7936,0.2294117647,71.778158202,4,302.35660293,4,121.86379928,3,70.043656323,4,306.8522377,4,123.67574957,3,80.83245819,5,354.11658923,4,142.72548552,3,104.53382874,6,457.94924119,4,184.57488234,3,68.122926415,4,298.43776733,4,120.28432594,3,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','4 60 - 80% AMI','5 80 - 100% AMI','6 100 - 120% AMI','4 60 - 80% AMI','4 60 - 80% AMI','.','1 Less than 30%','-5'
'000000032683','7600',52,4,1995,'1',1,253000,-6,'1',1,3,86000,7,'1',1888,'7',747.89383107,1,'1',290,75,2046.4265458,3023.4008832,2352.0319347,1992.0196322,86000,-9,16781,84300,37935,57600,1704,94736.34,42631.353,64730.88,85262.706,54947.0772,83430.912,109894.1544,0.2634418605,100.86473211,6,512.48435731,4,126.17370892,3,74.487184762,4,487.79608981,4,120.09545456,3,85.610811515,5,560.64166253,4,138.03004312,3,110.04774184,6,720.67239931,4,177.4296293,3,72.506845995,4,474.82739579,4,116.90256058,3,'1 Adequate','-5','1990-1999','1 Single Family','4 4BR+','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','4 60 - 80% AMI','5 80 - 100% AMI','6 100 - 120% AMI','4 60 - 80% AMI','6 100 - 120% AMI','.','1 Less than 30%','-5'
'000000032689','7600',74,3,1980,'1',1,250000,-6,'1',1,3,64000,5,'1',1325,'7',747.89383107,1,'1',374.16666667,182.08333333,2217.7386816,3183.1283431,2519.7202912,2163.9769093,0,-9,16781,84300,37935,57600,1395,94736.34,42631.353,64730.88,85262.706,49262.8968,74800.128,98525.7936,0.2484375,75.062126224,4,381.38370776,4,114.6953405,3,90.036876662,5,528.63087577,4,158.97768327,3,102.29687878,6,600.612667,4,180.62511048,3,129.2302544,7,758.74580611,4,228.18124323,3,87.854229039,5,515.81596074,4,155.12379278,3,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','6 100 - 120% AMI','7 120% AMI +','5 80 - 100% AMI','4 60 - 80% AMI','.','1 Less than 30%','-5'
'000000032690','7600',31,3,1985,'1',1,205000,-6,'1',1,3,87000,5,'1',1381,'7',747.89383107,1,'1',283,65.833333333,1711.2540522,2502.8735747,1958.8789721,1667.169399,87000,-9,17268,84300,37935,57600,1395,94736.34,42631.353,64730.88,85262.706,49262.8968,74800.128,98525.7936,0.1904827586,102.03757784,6,503.82209868,4,155.91397849,3,69.474357514,4,396.39890022,4,122.67054138,3,79.527559254,5,453.75931715,4,140.42143169,3,101.61292726,6,579.77150212,4,179.41746055,3,67.684586463,4,386.18702779,4,119.51035118,3,'1 Adequate','-5','1980-1989','1 Single Family','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','4 60 - 80% AMI','5 80 - 100% AMI','6 100 - 120% AMI','4 60 - 80% AMI','6 100 - 120% AMI','.','1 Less than 30%','-5'
'000000032691','7600',48,2,1970,'1',1,400000,-6,'1',1,2,98157,5,'1',2878,'7',747.89383107,1,'1',373,75.5,3106.8818905,4651.5053489,3590.052466,3020.8630549,98000,-9,14366,84300,33720,51200,987,94736.34,37894.536,57538.56,75789.072,42631.353,64730.88,85262.706,0.351844494,129.51339475,7,683.25908395,4,248.62462006,3,145.7557254,7,865.06526258,4,314.78033339,3,168.4231071,7,999.59695558,4,363.73378581,3,218.21992602,7,1295.1427952,4,471.27713768,3,141.72025246,7,841.11459136,4,306.06515247,3,'1 Adequate','-5','1960-1979','1 Single Family','2 2BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','7 120% AMI +','.','2 30% to 50%','-5'
'000000032692','7600',26,3,1985,'1',2,80000,-6,'1',1,4,12000,7,'1',865,'7',619.47693796,6,'1',579.66666667,20,1131.3430448,1440.2677365,1227.9771599,1114.1392776,12000,-9,22490,84300,42150,64000,1395,94736.34,47368.17,71923.2,94736.34,49262.8968,74800.128,98525.7936,0.865,12.6667338,1,53.357047577,1,21.505376344,1,45.930837132,2,201.21708222,4,81.099859841,2,49.85403781,2,218.40411914,4,88.027036549,2,58.472718009,3,256.16144712,4,103.24499903,3,45.232389892,2,198.15727481,3,79.866614885,2,'1 Adequate','-5','1980-1989','6 Mobile Home','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 150-200% Poverty','1 LTE Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','3 GT FMR','2 50.1 - 100% FMR','1 LTE 50% FMR','2 30 - 50% AMI','2 30 - 50% AMI','3 50 - 60% AMI','2 30 - 50% AMI','1 LTE 30% AMI','.','3 Greater than 50%','-5'
'000000032697','7600',27,2,1990,'1',2,10000,-6,'1',1,2,10000,4,'1',402,'7',619.47693796,6,'1',135,8.3333333333,209.7928806,248.40846706,221.87214498,207.6424097,10000,-9,14366,84300,33720,51200,987,94736.34,37894.536,57538.56,75789.072,42631.353,64730.88,85262.706,0.4824,13.194514375,1,69.608798552,1,25.329280648,1,9.8421873027,1,58.413721453,1,21.255611003,1,10.408871845,1,61.777013778,1,22.479447313,1,11.653792318,1,69.165659768,1,25.16803111,1,9.7413004792,1,57.814954672,1,21.03773148,1,'1 Adequate','-5','1990-1999','6 Mobile Home','2 2BR','1 Owner','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','1 LTE Poverty','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','.','2 30% to 50%','-5'
'000000032699','7600',77,2,1980,'1',1,295000,-6,'1',1,2,39742,5,'1',547,'7',747.89383107,1,'1',173,54.416666667,2187.9733109,3327.1331115,2544.3116103,2124.5344196,0,-9,12968,84300,33720,51200,987,94736.34,37894.536,57538.56,75789.072,42631.353,64730.88,85262.706,0.1651653163,52.437639031,3,306.46206046,4,100.66362715,3,102.64620553,6,674.88380967,4,221.67916018,3,119.36339953,6,784.79691867,4,257.78233134,3,156.08855349,7,1026.2594422,4,337.09555334,3,99.670044234,5,655.31598385,4,215.25171425,3,'1 Adequate','-5','1980-1989','1 Single Family','2 2BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','6 100 - 120% AMI','6 100 - 120% AMI','7 120% AMI +','5 80 - 100% AMI','3 50 - 60% AMI','.','1 Less than 30%','-5'
'000000032700','7600',57,3,1975,'1',3,15000,-6,'1',1,1,38000,6,'1',1002,'7',619.47693796,6,'1',217.5,29.166666667,346.35598756,404.27936725,364.47488414,343.13028122,38000,-9,11161,84300,29505,44800,1395,94736.34,33157.719,50346.24,66315.438,49262.8968,74800.128,98525.7936,0.3164210526,57.301891002,3,340.47128394,4,68.100358423,2,14.06153556,1,124.13080819,2,24.828386205,1,14.797135687,1,130.62445449,2,26.127231838,1,16.413138224,1,144.89001604,2,28.980599803,1,13.930576702,1,122.97474464,2,24.597152776,1,'1 Adequate','-5','1960-1979','6 Mobile Home','3 3BR','1 Owner','2 100-150% Poverty','2 100-150% Poverty','2 100-150% Poverty','2 100-150% Poverty','4 200%+ Poverty','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','1 LTE 50% FMR','2 50.1 - 100% FMR','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','1 LTE 30% AMI','3 50 - 60% AMI','.','2 30% to 50%','-5'
'000000032701','7600',73,2,1990,'1',2,45000,-6,'1',1,2,22380,5,'1',358,'7',619.47693796,6,'1',274,25,598.06796269,771.83810175,652.42465242,588.39084367,0,-9,12968,84300,33720,51200,987,94736.34,37894.536,57538.56,75789.072,42631.353,64730.88,85262.706,0.1919571046,29.529323172,1,172.57865515,3,56.686930091,2,28.057658066,1,184.47500391,3,60.594525095,2,30.607738507,2,201.24141037,4,66.101788493,2,36.209880637,2,238.07467667,4,78.200415578,2,27.603667361,1,181.49008133,3,59.614067241,2,'1 Adequate','-5','1990-1999','6 Mobile Home','2 2BR','1 Owner','3 150-200% Poverty','4 200%+ Poverty','4 200%+ Poverty','3 150-200% Poverty','3 150-200% Poverty','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','2 50.1 - 100% FMR','1 LTE 30% AMI','2 30 - 50% AMI','2 30 - 50% AMI','1 LTE 30% AMI','1 LTE 30% AMI','.','1 Less than 30%','-5'
'000000032707','7600',66,3,1990,'1',2,250000,-6,'1',1,2,60800,8,'1',448,'7',619.47693796,6,'1',166.16666667,48.75,1876.4053483,2841.7950097,2178.3869579,1822.643576,400,-9,12968,84300,33720,51200,1395,94736.34,37894.536,57538.56,75789.072,49262.8968,74800.128,98525.7936,0.0884210526,80.222647402,5,468.84639112,4,108.96057348,3,76.179253359,5,578.78018145,4,134.50934396,3,88.43925548,5,671.92688399,4,156.15677118,3,115.3726311,6,876.55614119,4,203.71290392,3,73.996605736,4,562.19727821,4,130.65545347,3,'1 Adequate','-5','1990-1999','6 Mobile Home','3 3BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','5 80 - 100% AMI','6 100 - 120% AMI','4 60 - 80% AMI','5 80 - 100% AMI','.','1 Less than 30%','-5'
'000000032708','7600',80,2,1990,'1',2,250000,-6,'1',1,2,49416,5,'1',1642,'7',619.47693796,6,'1',158,62.5,1881.9886816,2847.3783431,2183.9702912,1828.2269093,30000,-9,14731,84300,33720,51200,987,94736.34,37894.536,57538.56,75789.072,42631.353,64730.88,85262.706,0.3987372511,65.202012237,4,335.45584142,4,125.16717325,3,88.291294982,5,511.02808542,4,190.67767797,3,102.45840854,6,593.02702905,4,221.27358574,3,133.58142037,7,773.16634121,4,288.48818066,3,85.769124395,5,496.4298172,4,185.2306899,3,'1 Adequate','-5','1990-1999','6 Mobile Home','2 2BR','1 Owner','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','4 200%+ Poverty','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','3 GT FMR','5 80 - 100% AMI','6 100 - 120% AMI','7 120% AMI +','5 80 - 100% AMI','4 60 - 80% AMI','.','2 30% to 50%','-5'
